trip_id,customer_id,driver_id,booking_datetime,pickup_location,drop_location,distance_km,duration_minutes,vehicle_type,payment_method,surge_multiplier,fare,trip_status,cancellation_reason,driver_rating,customer_rating
T016475,C00464,D0367,2025-08-21 21:26:00,Noida Sector 62,IGI Airport T1,27.2,98,Mini,upi,1.5,981.0,Completed,,3.9,3.7
T016476,C02467,D0001,2025-04-01 13:49:00,ITO,Cyber Hub,20.2,88,Sedan,Cash,1.0,529.0,Completed,,4.8,3.5
T016477,C02380,D0198,2025-10-18 01:52:00,ITO,Model Town,14.6,61,SUV,cash,1.5,586.5,Completed,,3.8,4.9
T016478,C02414,D0105,2025-11-16 07:48:00,Noida Sector 37,Model Town,20.0,59,Auto,Cash,1.0,468.0,Completed,,3.2,3.3
T016479,C01165,D0116,2025-05-05 20:26:00,Mandi House,MG Road,22.2,57,Auto,Credit Card,1.0,497.0,Completed,,3.8,4.0
T016480,C02683,D0127,2025-02-10 10:06:00,Film City Noida,Gamma 1,27.7,123,SUV,cash,2.0,1423.0,Completed,,4.0,3.5
T016481,C02635,D0259,2025-07-31 15:02:00,Pari Chowk,Dwarka,9.4,36,Auto,UPI,1.0,263.0,Completed,,4.8,4.9
T016482,C00234,D0464,2025-06-18 00:39:00,Greater Kailash,DLF Phase 1,29.1,88,Sedan,UPI,1.0,662.5,Completed,,4.7,4.8
T016483,C02326,D0535,2025-01-07 18:22:00,Sector 29 Gurugram,Huda City Centre,14.8,37,Sedan,Wallet,1.0,346.0,Completed,,4.5,4.0
T016484,C00088,D0413,2025-08-26 03:18:00,Karol Bagh,Kalkaji,18.5,57,Mini,Cash,1.5,662.25,Completed,,4.4,4.3
T016485,C02377,D0445,2025-08-03 18:26:00,Old Delhi Railway Station,Sarojini Nagar,9.6,38,SUV,upi,1.0,270.0,Completed,,4.5,3.6
T016486,C02818,D0439,2025-08-28 08:45:00,Knowledge Park,Chandni Chowk,6.8,28,SUV,CASH,2.0,416.0,Completed,,5.0,4.7
T016487,C01410,D0496,2025-08-29 14:15:00,Airport T3,Noida Sector 16,4.4,14,Bike,UPI,1.2,172.8,Cancelled,No Driver Available,,
T016488,C00327,D0264,2025-11-21 11:17:00,South Extension,Greater Noida West,29.6,122,Mini,,2.0,1476.0,Completed,,3.3,3.1
T016489,C00887,D0517,2025-05-20 12:04:00,Model Town,Yamuna Bank,12.2,53,Sedan,CASH,1.0,339.0,Cancelled,Driver Cancelled,,
T016490,C02695,D0232,2025-07-10 02:54:00,Sector 56 Gurugram,Bisrakh,23.9,107,SUV,Credit Card,1.0,622.5,Completed,,4.7,4.4
T016491,C01689,D0127,2025-06-28 14:25:00,Green Park,Greater Noida West,1.5,5,SUV,CASH,1.0,82.5,Completed,,3.8,3.9
T016492,C02510,D0298,2025-03-12 22:03:00,Noida Sector 15,DLF Phase 3,24.5,97,Auto,cash,2.0,1223.0,Completed,,3.1,4.0
T016493,C00127,D0096,2025-03-25 02:00:00,Wave City Center,Cyber Hub,1.9,8,Bike,Wallet,1.5,141.75,Completed,,4.5,5.0
T016494,C02456,D0256,2025-11-14 08:47:00,MG Road,Preet Vihar,3.4,9,Bike,Credit Card,2.0,238.0,Completed,,3.4,4.4
T016495,C01478,D0473,2025-08-02 23:45:00,Kalkaji,Dilshad Garden,18.7,82,Bike,Cash,1.0,494.5,Completed,,4.2,4.8
T016496,C02306,D0505,2025-05-22 12:29:00,Noida Sector 16,Sector 45 Gurugram,26.2,78,Sedan,Upi,1.2,718.8,Completed,,4.1,4.5
T016497,C02466,D0060,2025-08-25 03:33:00,AIIMS,Dwarka,26.5,70,SUV,CASH,1.2,705.0,Completed,,3.9,4.7
T016498,C02083,D0078,2025-06-30 14:18:00,AIIMS,Model Town,6.4,26,Sedan,upi,2.0,396.0,Completed,,4.0,4.4
T016499,C01702,D0498,2025-12-22 01:18:00,ITO,Noida Sector 76,13.1,35,Auto,upi,1.2,379.8,Completed,,3.6,3.3
T016500,C00025,D0547,2025-07-20 08:19:00,Jama Masjid,Hauz Khas,21.8,85,Auto,CASH,1.2,656.4,Completed,,4.8,3.5
T016501,C00499,D0059,2025-02-28 00:40:00,Kashmere Gate,Yamuna Bank,27.7,77,Mini,Upi,1.0,619.5,Completed,,4.6,4.0
T016502,C02713,D0249,2025-09-14 17:20:00,DLF Phase 3,Dwarka,23.6,71,SUV,Credit Card,1.5,819.0,Completed,,3.3,4.7
T016503,C02050,D0337,2025-11-20 04:59:00,Noida Sector 63,ITO,6.4,22,Bike,CASH,1.0,190.0,Completed,,5.0,3.2
T016504,C00971,D0501,2025-03-17 15:44:00,Karol Bagh,South Extension,28.8,107,Mini,CASH,1.0,696.0,Completed,,3.0,4.5
T016505,C01262,D0313,2025-01-30 02:43:00,Kashmere Gate,Airport T3,4.7,11,Mini,Credit Card,2.0,285.0,Completed,,3.2,4.0
T016506,C02964,D0301,2025-06-21 00:35:00,Mahipalpur,Delta 1,16.4,59,Mini,CASH,2.0,828.0,Completed,,3.2,3.3
T016507,C01564,D0389,2025-01-10 15:56:00,Aerocity,Vaishali,27.8,107,Auto,cash,1.0,681.0,Completed,,4.6,3.3
T016508,C01375,D0566,2025-11-19 02:17:00,Vaishali,Pitampura,16.0,53,Bike,Credit Card,1.2,475.2,Completed,,4.2,3.6
T016509,C02943,D0228,2025-10-03 17:20:00,Ghaziabad Railway Station,Cyber Hub,25.5,86,Sedan,Cash,1.5,906.75,Completed,,4.4,3.0
T016510,C00281,D0439,2025-12-03 07:55:00,Crossings Republik,Vasant Kunj,27.8,95,SUV,Cash,1.0,657.0,Completed,,4.1,4.5
T016511,C02899,D0120,2025-03-31 02:58:00,Gamma 1,ITO,24.7,108,Bike,Cash,1.5,954.75,Completed,,4.4,3.1
T016512,C01703,D0238,2025-02-03 21:09:00,Aerocity,Old Delhi Railway Station,21.1,65,Mini,UPI,1.0,496.5,Completed,,3.4,4.8
T016513,C02104,D0415,2025-10-27 21:33:00,MG Road,Pitampura,19.2,61,Bike,UPI,1.5,690.0,Completed,,3.4,3.3
T016514,C01664,D0223,2025-11-09 08:39:00,Noida Sector 63,Noida Sector 18,25.6,92,Auto,upi,1.0,618.0,Completed,,3.6,4.8
T016515,C01332,D0511,2025-01-03 08:40:00,Aerocity,Saket,29.6,76,SUV,CASH,2.0,1292.0,Completed,,4.2,4.8
T016516,C02279,D0180,2025-04-11 23:35:00,Mohan Nagar,Preet Vihar,8.6,25,SUV,Wallet,1.0,229.0,Completed,,4.7,4.8
T016517,C02790,D0489,2025-06-22 08:05:00,IFFCO Chowk,Noida Sector 18,8.2,21,Sedan,Cash,1.0,215.0,Completed,,3.4,3.9
T016518,C01980,D0277,2025-02-21 06:09:00,Vasundhara,Surajpur,19.2,58,SUV,Credit Card,2.0,908.0,Cancelled,Driver Cancelled,,
T016519,C00434,D0543,2025-08-22 11:01:00,Hauz Khas,IGI Airport T1,21.0,68,Mini,UPI,1.5,751.5,Completed,,3.7,4.7
T016520,C00582,D0052,2025-12-19 04:47:00,Ecotech,Ghaziabad Railway Station,26.9,83,Auto,cash,1.0,619.5,Completed,,3.6,3.3
T016521,C02423,D0060,2025-11-09 02:03:00,Cyber Hub,IFFCO Chowk,7.3,30,SUV,Upi,1.0,219.5,Completed,,3.8,3.5
T016522,C01791,D0542,2025-06-15 02:50:00,DLF Phase 3,Udyog Vihar,29.9,84,Sedan,Credit Card,1.0,666.5,Completed,,3.8,4.1
T016523,C00835,D0555,2025-10-08 01:05:00,Huda City Centre,Ecotech,9.1,25,SUV,Upi,1.0,236.5,Completed,,3.7,3.1
T016524,C02679,D0475,2025-01-07 05:05:00,Noida Sector 15,MG Road,28.1,118,Sedan,CASH,2.0,1415.0,Completed,,3.8,4.0
T016525,C01051,D0389,2025-10-29 08:08:00,Greater Noida West,Raj Nagar Extension,23.9,75,Auto,UPI,1.2,670.2,Completed,,4.5,4.2
T016526,C00727,D0384,2025-10-13 22:45:00,Cyber Hub,Crossings Republik,29.3,118,Sedan,Upi,1.0,725.5,Completed,,4.6,4.2
T016527,C00493,D0517,2025-11-23 19:10:00,Saket,Dwarka,23.0,65,Sedan,CASH,1.0,525.0,Completed,,4.4,3.9
T016528,C00766,D0465,2025-02-06 02:00:00,Connaught Place,Surajpur,7.4,19,Bike,Credit Card,1.0,199.0,Completed,,4.3,4.1
T016529,C00157,D0541,2025-04-23 13:35:00,Saket,Noida Sector 78,21.7,69,Bike,Credit Card,1.0,513.5,Completed,,4.4,4.4
T016530,C02606,D0489,2025-10-16 10:54:00,Mahipalpur,Huda City Centre,21.6,79,Sedan,Cash,1.0,532.0,Cancelled,Driver Cancelled,,
T016531,C01526,D0470,2025-02-28 09:17:00,Civil Lines,Pragati Maidan,1.2,3,SUV,Wallet,1.5,111.0,Completed,,4.5,4.9
T016532,C01460,D0192,2025-07-09 14:44:00,Janakpuri,Vasundhara,24.2,78,Auto,Wallet,1.2,682.8,Completed,,4.0,4.8
T016533,C01100,D0054,2025-04-11 12:44:00,Noida Sector 62,Cyber City,13.9,57,SUV,Upi,1.0,372.5,Completed,,4.7,3.2
T016534,C00793,D0567,2025-02-05 14:48:00,Red Fort,DLF Phase 3,14.5,57,SUV,Credit Card,1.0,381.5,Completed,,3.9,4.0
T016535,C01420,D0173,2025-05-04 11:58:00,Chandni Chowk,Rohini,26.6,117,Mini,,1.0,683.0,Completed,,4.9,3.9
T016536,C02363,D0562,2025-10-19 04:52:00,Mayur Vihar,New Delhi Railway Station,10.3,27,Auto,upi,1.0,258.5,Completed,,3.2,4.7
T016537,C00947,D0541,2025-04-12 15:47:00,Janakpuri,Jama Masjid,23.5,94,Bike,upi,1.5,885.75,Completed,,4.2,3.2
T016538,C00985,D0380,2025-05-23 14:16:00,Yamuna Bank,Sector 29 Gurugram,25.6,111,Bike,Credit Card,1.2,787.2,Completed,,3.5,4.0
T016539,C01742,D0302,2025-12-06 00:40:00,Malviya Nagar,Mayur Vihar,16.7,52,Bike,Credit Card,1.5,606.75,Completed,,4.4,3.4
T016540,C02075,D0190,2025-02-19 03:02:00,Sahibabad,Gamma 1,27.5,88,Sedan,Credit Card,1.0,638.5,Completed,,3.4,3.7
T016541,C00402,D0550,2025-03-21 08:13:00,Sector 56 Gurugram,Preet Vihar,9.1,40,Bike,Wallet,2.0,533.0,Completed,,3.2,4.8
T016542,C01704,D0323,2025-04-12 03:57:00,Aerocity,Sohna Road,19.0,75,Auto,CASH,1.0,485.0,Completed,,4.0,4.4
T016543,C02163,D0274,2025-09-01 05:25:00,DLF Phase 2,IGI Airport T1,6.0,24,Auto,upi,1.0,188.0,Completed,,3.1,3.4
T016544,C01839,D0545,2025-03-18 11:59:00,Dwarka,Kashmere Gate,22.0,70,Auto,CASH,1.5,780.0,Completed,,4.7,3.1
T016545,C01187,D0518,2025-05-19 21:40:00,Mandi House,Ghaziabad Railway Station,3.6,10,SUV,Wallet,2.0,248.0,Completed,,3.1,4.9
T016546,C00187,D0369,2025-12-25 21:45:00,Greater Kailash,Karol Bagh,4.9,15,Auto,CASH,1.0,153.5,Completed,,4.4,4.2
T016547,C00432,D0258,2025-01-29 08:55:00,DLF Phase 1,Knowledge Park,8.6,37,Mini,upi,1.0,253.0,Cancelled,Customer Cancelled,,
T016548,C01970,D0385,2025-04-30 19:31:00,AIIMS,Noida City Centre,29.5,97,Sedan,cash,1.5,1029.75,Completed,,3.2,3.2
T016549,C02383,D0466,2025-10-04 20:38:00,Lajpat Nagar,Noida Sector 62,27.2,82,Sedan,Upi,1.0,622.0,Completed,,3.1,3.3
T016550,C02570,D0270,2025-03-04 02:54:00,Film City Noida,Shahdara,20.1,77,Mini,Credit Card,1.0,505.5,Completed,,3.3,3.7
T016551,C00251,D0529,2025-06-26 13:47:00,Noida Sector 137,Sector 14 Gurugram,29.7,119,Auto,Credit Card,1.0,733.5,Completed,,5.0,4.3
T016552,C02601,D0440,2025-01-06 07:06:00,Anand Vihar Railway Station,Noida Sector 16,22.3,79,Auto,upi,1.0,542.5,Completed,,3.2,4.3
T016553,C01844,D0327,2025-12-26 09:30:00,South Extension,Red Fort,17.9,65,Bike,Credit Card,1.0,448.5,Completed,,3.1,
T016554,C02618,D0046,2025-11-15 21:38:00,Civil Lines,Anand Vihar Railway Station,22.2,93,SUV,CASH,2.0,1138.0,Cancelled,Driver Cancelled,,
T016555,C00578,D0271,2025-03-26 19:30:00,Old Delhi Railway Station,Rajouri Garden,22.6,99,SUV,upi,2.0,1174.0,Cancelled,No Driver Available,,
T016556,C02933,D0476,2025-08-30 12:24:00,Cyber City,Vasant Kunj,8.0,26,Bike,CASH,1.2,266.4,Completed,,4.3,4.1
T016557,C00510,D0435,2025-08-10 22:26:00,Crossings Republik,RK Puram,7.6,28,SUV,Credit Card,1.2,264.0,Completed,,3.3,4.3
T016558,C00258,D0441,2025-04-17 07:37:00,Saket,Airport T3,7.1,26,Mini,CASH,1.0,208.5,Completed,,4.4,4.8
T016559,C00947,D0145,2025-05-16 23:02:00,ITO,Logix Mall,15.0,43,SUV,cash,1.2,433.2,Completed,,3.8,4.3
T016560,C02920,D0056,2025-04-06 20:34:00,Huda City Centre,Rohini,28.3,103,Bike,Cash,1.0,680.5,Completed,,3.4,3.1
T016561,C01917,D0153,2025-11-21 18:15:00,Sahibabad,Alpha 1,6.0,25,Bike,UPI,2.0,380.0,Completed,,4.7,4.9
T016562,C00938,D0258,2025-12-25 12:14:00,Red Fort,New Delhi Railway Station,17.4,67,Mini,Wallet,1.2,534.0,Completed,,4.4,3.4
T016563,C00382,D0346,2025-11-23 03:32:00,Bisrakh,Yamuna Bank,29.5,110,Sedan,Credit Card,1.5,1068.75,Completed,,3.4,4.6
T016564,C01037,D0339,2025-07-02 17:02:00,Huda City Centre,Noida Sector 37,22.2,84,Sedan,CASH,1.5,826.5,Completed,,3.0,3.4
T016565,C01533,D0596,2025-02-22 11:44:00,Knowledge Park,Sahibabad,17.7,47,Auto,cash,1.0,409.5,Cancelled,Customer Cancelled,,
T016566,C02019,D0571,2025-11-04 20:47:00,Alpha 1,Laxmi Nagar,27.6,118,Bike,upi,2.0,1400.0,Cancelled,No Driver Available,,
T016567,C00267,D0500,2025-10-03 00:45:00,Golf Course Road,Raj Nagar Extension,22.6,82,SUV,Wallet,1.0,553.0,Completed,,4.9,4.9
T016568,C00036,D0558,2025-01-02 08:21:00,Film City Noida,Aerocity,18.0,77,Sedan,upi,1.0,474.0,Completed,,4.0,3.7
T016569,C00026,D0444,2025-07-23 22:53:00,Mandi House,Chandni Chowk,10.5,45,Auto,CASH,1.2,357.0,Cancelled,Driver Cancelled,,
T016570,C01711,D0367,2025-02-16 23:06:00,DLF Phase 3,Ecotech,14.3,61,Mini,upi,1.0,386.5,Completed,,3.8,3.0
T016571,C00569,D0380,2025-10-16 23:30:00,Noida City Centre,Sector 56 Gurugram,14.4,41,Bike,cash,1.0,348.0,Completed,,4.4,4.9
T016572,C00763,D0419,2025-12-16 23:57:00,Film City Noida,Jama Masjid,8.4,37,Auto,Credit Card,1.5,375.0,Completed,,4.0,3.7
T016573,C02130,D0249,2025-06-20 20:25:00,Alpha 1,Noida Sector 18,17.8,68,SUV,Credit Card,2.0,906.0,Completed,,3.7,4.1
T016574,C00908,D0476,2025-05-24 07:10:00,Raj Nagar Extension,Noida Sector 37,8.5,30,Bike,Cash,1.5,356.25,Completed,,3.5,4.8
T016575,C01424,D0525,2025-07-07 12:12:00,Surajpur,Ecotech,9.0,25,Mini,Wallet,1.0,235.0,Completed,,3.7,3.3
T016576,C01366,D0282,2025-07-01 12:33:00,Saket,Logix Mall,26.7,85,Sedan,Credit Card,1.2,744.6,Cancelled,Customer Cancelled,,
T016577,C01134,D0117,2025-07-03 20:43:00,Daryaganj,Noida Sector 76,26.0,78,Bike,cash,2.0,1192.0,Completed,,3.6,3.2
T016578,C02537,D0541,2025-04-06 17:59:00,Noida City Centre,Ecotech,10.1,26,Bike,CASH,1.5,380.25,Completed,,4.1,4.9
T016579,C01609,D0396,2025-09-30 20:27:00,Raj Nagar Extension,Ambience Mall,21.2,75,Sedan,UPI,2.0,1036.0,Completed,,5.0,3.5
T016580,C01930,D0422,2025-08-03 05:37:00,MG Road,Old Delhi Railway Station,11.7,45,Sedan,cash,1.0,315.5,Completed,,4.1,3.6
T016581,C01713,D0301,2025-05-13 02:18:00,Pari Chowk,Yamuna Bank,6.0,20,Mini,Upi,1.2,216.0,Completed,,3.5,3.5
T016582,C00436,D0298,2025-04-26 00:48:00,Red Fort,Mayur Vihar,3.9,13,Auto,cash,1.5,201.75,Completed,,4.2,3.5
T016583,C00533,D0597,2025-06-12 17:57:00,Lajpat Nagar,Gamma 1,5.3,18,Auto,UPI,1.0,165.5,Completed,,4.0,3.6
T016584,C02440,D0042,2025-05-05 02:38:00,Sector 29 Gurugram,INA,11.9,51,Auto,Upi,1.0,330.5,Completed,,4.2,4.1
T016585,C01291,D0219,2025-05-22 15:22:00,Sector 56 Gurugram,IGI Airport T1,27.3,109,SUV,Upi,1.0,677.5,Completed,,3.4,3.5
T016586,C02448,D0233,2025-11-01 21:56:00,Wave City Center,Seelampur,1.9,5,Mini,Credit Card,1.5,132.75,Completed,,3.5,4.6
T016587,C01364,D0189,2025-02-23 07:33:00,MG Road,Sector 45 Gurugram,1.6,4,Bike,Credit Card,2.0,164.0,Completed,,4.8,4.2
T016588,C01056,D0317,2025-12-10 07:29:00,Wave City Center,Surajpur,13.6,53,Sedan,Credit Card,1.5,540.0,Completed,,4.8,3.7
T016589,C00507,D0297,2025-04-12 06:53:00,Civil Lines,Nehru Place,22.8,75,Mini,Wallet,1.0,542.0,Completed,,5.0,3.9
T016590,C02988,D0481,2025-07-28 06:37:00,Dwarka,Cyber Hub,1.8,4,Sedan,Upi,1.5,127.5,Completed,,3.2,4.9
T016591,C00751,D0543,2025-07-17 06:46:00,Noida Sector 37,Gamma 1,14.3,36,Mini,Upi,1.0,336.5,Completed,,3.3,4.0
T016592,C02070,D0202,2025-07-22 02:43:00,Indirapuram,Daryaganj,19.0,54,Sedan,Upi,2.0,886.0,Completed,,3.4,4.7
T016593,C00894,D0390,2025-01-05 07:10:00,New Delhi Railway Station,Huda City Centre,25.9,99,Mini,cash,1.0,636.5,Completed,,3.8,4.1
T016594,C02744,D0153,2025-03-18 00:54:00,Noida Sector 37,Sector 56 Gurugram,22.2,92,Bike,Cash,1.0,567.0,Completed,,5.0,4.0
T016595,C02144,D0217,2025-04-22 11:07:00,Aerocity,Pari Chowk,25.0,80,Sedan,Credit Card,1.0,585.0,Completed,,3.0,3.3
T016596,C02560,D0287,2025-12-07 12:07:00,Green Park,Surajpur,13.8,44,SUV,CASH,2.0,690.0,Completed,,4.7,4.3
T016597,C01900,D0521,2025-02-22 21:02:00,Defence Colony,Wave City Center,18.7,61,Mini,upi,1.2,543.0,Completed,,3.7,4.0
T016598,C01874,D0584,2025-11-22 07:37:00,DLF Phase 1,Hauz Khas,20.0,50,Mini,Cash,1.5,675.0,Completed,,3.7,3.5
T016599,C01462,D0536,2025-08-03 15:13:00,Film City Noida,Jama Masjid,26.2,88,Auto,Cash,2.0,1238.0,Completed,,,4.5
T016600,C02924,D0164,2025-02-02 03:59:00,Aerocity,Noida Sector 16,21.8,67,Bike,Credit Card,1.0,511.0,Completed,,4.7,3.9
T016601,C01130,D0414,2025-12-27 07:16:00,New Delhi Railway Station,Knowledge Park,23.8,69,Mini,upi,2.0,1090.0,Completed,,3.4,3.5
T016602,C01389,D0183,2025-07-23 10:46:00,DLF Phase 3,Mohan Nagar,19.2,61,Auto,Wallet,1.2,552.0,Completed,,3.7,3.2
T016603,C02465,D0320,2025-10-16 01:41:00,Karol Bagh,Dwarka,26.9,79,SUV,cash,1.2,733.8,Completed,,4.2,3.3
T016604,C00078,D0131,2025-05-16 12:39:00,Old Delhi Railway Station,Delta 1,13.7,48,Mini,Upi,1.0,351.5,Cancelled,Driver Cancelled,,
T016605,C01391,D0189,2025-03-31 16:42:00,Golf Course Road,Sector 29 Gurugram,9.9,25,Bike,Wallet,1.0,248.5,Completed,,4.7,4.0
T016606,C00736,D0183,2025-03-23 05:44:00,Vasant Kunj,Greater Kailash,16.9,49,Auto,cash,1.0,401.5,Completed,,,4.1
T016607,C00895,D0100,2025-10-22 17:15:00,Beta 1,DLF Phase 4,9.1,40,Auto,Upi,1.0,266.5,Completed,,3.4,3.3
T016608,C01693,D0186,2025-03-16 03:56:00,Yamuna Bank,Kalkaji,27.3,110,Mini,CASH,1.5,1019.25,Cancelled,No Driver Available,,
T016609,C02580,D0044,2025-05-20 18:29:00,Dilshad Garden,DLF Phase 2,25.7,94,Bike,Wallet,2.0,1247.0,Completed,,,3.6
T016610,C02591,D0004,2025-07-12 17:18:00,Huda City Centre,Film City Noida,28.3,100,Bike,CASH,1.5,1011.75,Completed,,4.6,4.7
T016611,C01946,D0565,2025-10-07 21:56:00,Gamma 1,Malviya Nagar,25.3,98,Sedan,Credit Card,1.0,625.5,Completed,,4.1,4.2
T016612,C01513,D0038,2025-03-02 19:29:00,Airport T3,Shahdara,6.3,16,SUV,Upi,1.0,176.5,Completed,,3.1,4.6
T016613,C02395,D0411,2025-03-29 21:58:00,Noida Sector 37,Ambience Mall,19.6,73,Sedan,upi,2.0,980.0,Completed,,3.1,4.1
T016614,C02009,D0130,2025-04-04 05:34:00,Kaushambi,Cyber Hub,5.3,23,Sedan,Credit Card,1.5,263.25,Completed,,4.7,3.5
T016615,C02235,D0481,2025-07-19 23:05:00,Shahdara,Noida Sector 18,5.2,15,Sedan,Cash,1.0,158.0,Completed,,3.0,4.2
T016616,C02406,D0569,2025-10-01 05:15:00,Yamuna Bank,Preet Vihar,26.7,85,Sedan,upi,1.5,930.75,Completed,,4.0,3.3
T016617,C02203,D0154,2025-11-01 05:24:00,Nehru Place,Noida Sector 76,7.3,29,Sedan,cash,1.2,261.0,Completed,,3.7,3.1
T016618,C01950,D0240,2025-08-03 07:02:00,Malviya Nagar,Gamma 1,7.7,21,Auto,Cash,1.0,207.5,Completed,,4.2,4.3
T016619,C00586,D0484,2025-07-02 19:01:00,Defence Colony,Dilshad Garden,28.9,89,Mini,CASH,1.5,992.25,Completed,,3.9,3.3
T016620,C00845,D0162,2025-10-27 17:32:00,South Extension,Alpha 1,1.6,4,Mini,upi,1.2,98.4,Cancelled,Customer Cancelled,,
T016621,C02803,D0391,2025-09-17 03:04:00,Noida Sector 76,Green Park,27.7,124,Sedan,Wallet,1.5,1070.25,Completed,,4.1,3.1
T016622,C00635,D0042,2025-03-28 19:12:00,Noida Sector 16,Noida Sector 137,10.4,45,Auto,Credit Card,1.2,355.2,Completed,,3.8,3.9
T016623,C00977,D0217,2025-08-12 17:39:00,Indirapuram,Daryaganj,21.4,91,Sedan,UPI,1.0,553.0,Completed,,3.4,3.5
T016624,C02078,D0426,2025-11-24 06:55:00,Mahipalpur,Dilshad Garden,7.3,19,Sedan,cash,1.0,197.5,Cancelled,Driver Cancelled,,
T016625,C00710,D0553,2025-03-05 15:07:00,Indirapuram,Noida Sector 78,27.6,122,Mini,Credit Card,2.0,1416.0,Completed,,3.5,3.5
T016626,C02825,D0430,2025-09-11 02:23:00,Indirapuram,Mandi House,16.2,52,Mini,UPI,2.0,794.0,Completed,,3.2,4.1
T016627,C02061,D0136,2025-08-17 22:05:00,Huda City Centre,Shahdara,18.7,82,Mini,cash,1.0,494.5,Completed,,3.9,
T016628,C01121,D0009,2025-01-07 02:12:00,Rohini,Green Park,15.4,63,Sedan,Wallet,1.0,407.0,Completed,,4.7,3.8
T016629,C00785,D0346,2025-05-27 06:06:00,South Extension,Vasundhara,16.8,66,Sedan,Wallet,1.0,434.0,Completed,,4.1,4.6
T016630,C02471,D0130,2025-06-10 08:46:00,Sohna Road,Wave City Center,22.9,98,Sedan,Wallet,1.0,589.5,Completed,,3.8,4.1
T016631,C00657,D0356,2025-10-28 07:30:00,Preet Vihar,Noida City Centre,5.9,15,SUV,Wallet,2.0,337.0,Completed,,4.9,3.8
T016632,C00771,D0135,2025-08-14 08:45:00,Manesar,Preet Vihar,8.6,24,Sedan,Credit Card,2.0,454.0,Completed,,3.2,3.2
T016633,C00094,D0284,2025-08-06 21:31:00,Noida Sector 18,Mayur Vihar,21.4,79,Auto,CASH,1.0,529.0,Completed,,3.1,3.3
T016634,C00355,D0018,2025-07-01 09:39:00,Huda City Centre,Bisrakh,5.9,21,Mini,cash,1.2,216.6,Completed,,3.2,3.3
T016635,C00965,D0164,2025-08-23 02:24:00,Janakpuri,New Delhi Railway Station,23.5,92,Bike,Upi,1.2,703.8,Completed,,3.7,4.0
T016636,C02293,D0289,2025-06-26 12:06:00,Alpha 1,IFFCO Chowk,29.0,104,Auto,UPI,2.0,1386.0,Completed,,3.4,5.0
T016637,C00169,D0121,2025-09-14 01:55:00,Rohini,Vasundhara,19.6,80,Mini,Wallet,1.5,756.0,Completed,,3.1,3.7
T016638,C02678,D0053,2025-04-25 00:32:00,Mayur Vihar,Film City Noida,11.2,36,Bike,Credit Card,2.0,580.0,Completed,,3.7,4.2
T016639,C00823,D0225,2025-09-24 07:43:00,Pitampura,IGI Airport T1,22.9,77,Bike,Upi,1.5,821.25,Completed,,3.6,3.9
T016640,C01129,D0588,2025-02-26 21:50:00,Noida Sector 18,Model Town,19.4,52,SUV,UPI,1.2,534.0,Completed,,4.9,4.6
T016641,C00514,D0051,2025-09-05 21:41:00,Indirapuram,Sector 56 Gurugram,5.7,20,Mini,Wallet,1.0,175.5,Completed,,3.2,4.0
T016642,C01523,D0185,2025-08-20 17:24:00,Defence Colony,AIIMS,5.2,15,SUV,CASH,2.0,316.0,Completed,,4.3,4.2
T016643,C00467,D0587,2025-01-12 11:45:00,Greater Noida West,Kalkaji,9.2,29,Mini,Upi,1.2,295.2,Completed,,4.3,4.1
T016644,C00770,D0450,2025-11-08 02:41:00,DLF Phase 4,Raj Nagar Extension,26.5,88,Sedan,upi,1.5,935.25,Completed,,3.7,3.4
T016645,C01645,D0109,2025-07-31 05:23:00,Aerocity,Knowledge Park,2.3,7,Sedan,UPI,1.0,98.5,Completed,,4.7,4.0
T016646,C01434,D0234,2025-12-18 07:51:00,Saket,Vasant Kunj,28.6,95,Auto,Credit Card,1.0,669.0,Cancelled,Driver Cancelled,,
T016647,C02010,D0525,2025-12-11 04:04:00,Greater Kailash,Anand Vihar Railway Station,29.6,75,Mini,cash,1.0,644.0,Cancelled,Customer Cancelled,,
T016648,C01451,D0304,2025-09-19 05:15:00,Sector 14 Gurugram,Gamma 1,0.0,18,SUV,CASH,1.2,200.4,Completed,,3.2,4.5
T016649,C02333,D0503,2025-06-02 06:43:00,Greater Kailash,DLF Phase 1,4.6,17,Bike,Credit Card,1.0,153.0,Completed,,3.1,4.9
T016650,C02959,D0491,2025-01-01 15:32:00,Karol Bagh,Surajpur,19.6,74,Sedan,Credit Card,1.0,492.0,Completed,,4.0,3.8
T016651,C01544,D0501,2025-08-13 19:53:00,Rohini,Cyber City,21.2,77,Mini,Wallet,2.0,1044.0,Completed,,4.1,3.7
T016652,C00449,D0170,2025-08-27 09:58:00,AIIMS,Ghaziabad Railway Station,5.0,19,Mini,cash,2.0,326.0,Completed,,3.8,3.9
T016653,C00489,D0535,2025-05-26 08:36:00,Ghaziabad Railway Station,Laxmi Nagar,8.5,23,Sedan,Upi,1.0,223.5,Completed,,3.3,3.3
T016654,C00325,D0268,2025-06-10 00:46:00,Greater Kailash,Pitampura,17.5,58,Sedan,CASH,1.0,428.5,Cancelled,Customer Cancelled,,
T016655,C02215,D0446,2025-08-11 04:44:00,Noida Sector 62,Beta 1,29.4,90,SUV,CASH,1.0,671.0,Completed,,4.3,4.6
